"sample_name"	"sample_id"	"collection_label"	"project_name"	"site_code"	"site_name"	"accessioned"	"sample_type"	"habitat"	"host"	"trophic"	"site_type"	"metadata"	"latitude_deg"	"longitude_deg"	"empo_1"	"empo_2"	"empo_3"	"env_material"	"env_feature"	"env_biome"	"enve_biom_0"	"envo_biom_1e"	"envo_biome_2"	"envo_biome_3"	"PI"	"Processing"	"common_name"	"family"	"genus"	"species"	"taxonomy_info"	"collection_timestamp"	"geo_loc_name"
891	"WMEA_00891_Pl_M1"	"Limu4B-M1"	"Keck"	"M1"	"OutsideOcean"	"Yes"	"Limu"	"Marine"	"Plant"	"PrimaryProducer"	"Core Waimea"	"Liagora sp"	21.63854	-158.07167	"Host-associated"	"Plant"	"Plant corpus"	"organic material"	"plant-associated habitat"	"marine benthic biome"	"biome"	"aquatic biome"	"marine biome"	"marine benthic biome"	"Anthony"	"Freeze Dry"	"Algae"	"Liagoraceae"	"Liagora"	NA	"ask for species help"	"2018-10-25"	"Waimea Valley"
960	"WMEA_00960_Pl_M2"	"Limu6A-M2"	"Keck"	"M2"	"OutsideRocks"	"Yes"	"Limu"	"Marine"	"Plant"	"PrimaryProducer"	"Core Waimea"	"Acanthophora sp"	21.63852	-158.07061	"Host-associated"	"Plant"	"Plant corpus"	"organic material"	"plant-associated habitat"	"marine benthic biome"	"biome"	"aquatic biome"	"marine biome"	"marine benthic biome"	"Anthony"	"Freeze Dry"	"Algae"	"Rhodomelaceae"	"Acanthophora"	NA	"ask for species help"	"2018-10-25"	"Waimea Valley"
893	"WMEA_00893_Pl_M1"	"Limu5A-M1"	"Keck"	"M1"	"OutsideOcean"	"Yes"	"Limu"	"Marine"	"Plant"	"PrimaryProducer"	"Core Waimea"	"Laurencia sp"	21.63854	-158.07167	"Host-associated"	"Plant"	"Plant corpus"	"organic material"	"plant-associated habitat"	"marine benthic biome"	"biome"	"aquatic biome"	"marine biome"	"marine benthic biome"	"Anthony"	"Freeze Dry"	"Algae"	"Rhodomelaceae"	"Laurencia"	NA	"ask for species help"	"2018-10-25"	"Waimea Valley"
952	"WMEA_00952_Pl_M2"	"Limu3B-M2"	"Keck"	"M2"	"OutsideRocks"	"Yes"	"Limu"	"Marine"	"Plant"	"PrimaryProducer"	"Core Waimea"	"Dictyoda sp"	21.63852	-158.07061	"Host-associated"	"Plant"	"Plant corpus"	"organic material"	"plant-associated habitat"	"marine benthic biome"	"biome"	"aquatic biome"	"marine biome"	"marine benthic biome"	"Anthony"	"Freeze Dry"	"Algae"	"Dictyotaceae"	"Dictyota"	NA	"ask for species help"	"2018-10-25"	"Waimea Valley"
956	"WMEA_00956_Pl_M2"	"Limu4C-M2"	"Keck"	"M2"	"OutsideRocks"	"Yes"	"Limu"	"Marine"	"Plant"	"PrimaryProducer"	"Core Waimea"	"Halemedia discoidea"	21.63852	-158.07061	"Host-associated"	"Plant"	"Plant corpus"	"organic material"	"plant-associated habitat"	"marine benthic biome"	"biome"	"aquatic biome"	"marine biome"	"marine benthic biome"	"Anthony"	"Freeze Dry"	"Algae"	"Halimedaceae"	"Halimeda"	"discoidea"	NA	"2018-10-25"	"Waimea Valley"
858	"WMEA_00858_No_M1"	"SedimentA-M1"	"Keck"	"M1"	"OutsideOcean"	"Yes"	"MarineSediment"	"Marine"	"Nonhost"	"Environmental"	"Core Waimea"	"Sand"	21.63854	-158.07167	"Free-living"	"Saline"	"Sediment(saline)"	"sediment"	"marine sediment"	"marine benthic biome"	"biome"	"aquatic biome"	"marine biome"	"marine benthic biome"	"Craig"	NA	"MarineSediment"	NA	NA	NA	NA	"2018-10-25"	"Waimea Valley"
859	"WMEA_00859_No_M1"	"SedimentB-M1"	"Keck"	"M1"	"OutsideOcean"	"Yes"	"MarineSediment"	"Marine"	"Nonhost"	"Environmental"	"Core Waimea"	"Sand"	21.63854	-158.07167	"Free-living"	"Saline"	"Sediment(saline)"	"sediment"	"marine sediment"	"marine benthic biome"	"biome"	"aquatic biome"	"marine biome"	"marine benthic biome"	"Craig"	NA	"MarineSediment"	NA	NA	NA	NA	"2018-10-25"	"Waimea Valley"
860	"WMEA_00860_No_M1"	"SedimentC-M1"	"Keck"	"M1"	"OutsideOcean"	"Yes"	"MarineSediment"	"Marine"	"Nonhost"	"Environmental"	"Core Waimea"	"Sand"	21.63854	-158.07167	"Free-living"	"Saline"	"Sediment(saline)"	"sediment"	"marine sediment"	"marine benthic biome"	"biome"	"aquatic biome"	"marine biome"	"marine benthic biome"	"Craig"	NA	"MarineSediment"	NA	NA	NA	NA	"2018-10-25"	"Waimea Valley"
783	"WMEA_00783_An_NA"	"Conesnail"	NA	NA	"Lab"	"No"	"ConeSnail"	"Marine"	"Animal"	NA	NA	NA	NA	NA	"Host-associated"	"Animal"	"Animal corpus"	"organic material"	"animal-associated habitat"	"marine benthic biome"	"biome"	"aquatic biome"	"marine biome"	"marine benthic biome"	"Anthony"	NA	"Cone Snail
"	"Conidae"	NA	NA	"what kind of cone snail?"	"2018-08-01"	"Waimea Valley"
1075	"WMEA_01075_An_NA"	"GF_male_3day"	"Keck"	NA	"Lab"	"Yes"	"DrosophilaLab"	"Lab"	"Animal"	"Herbivore"	NA	"GF_male_3day"	NA	NA	"Host-associated"	"Animal"	"Animal corpus"	"organic material"	"animal-associated habitat"	NA	"biome"	NA	NA	NA	"Joanne"	"Na"	"Fruit Fly"	"Drosophilidae"	"Drosophila"	NA	"ask for species help"	"2018-11-29"	"Waimea Valley"
1076	"WMEA_01076_An_NA"	"GF_male_3day"	"Keck"	NA	"Lab"	"Yes"	"DrosophilaLab"	"Lab"	"Animal"	"Herbivore"	NA	"GF_male_3day"	NA	NA	"Host-associated"	"Animal"	"Animal corpus"	"organic material"	"animal-associated habitat"	NA	"biome"	NA	NA	NA	"Joanne"	"Na"	"Fruit Fly"	"Drosophilidae"	"Drosophila"	NA	"ask for species help"	"2018-11-29"	"Waimea Valley"
1079	"WMEA_01079_An_NA"	"GF_male_3day"	"Keck"	NA	"Lab"	"Yes"	"DrosophilaLab"	"Lab"	"Animal"	"Herbivore"	NA	"GF_male_3day"	NA	NA	"Host-associated"	"Animal"	"Animal corpus"	"organic material"	"animal-associated habitat"	NA	"biome"	NA	NA	NA	"Joanne"	"Na"	"Fruit Fly"	"Drosophilidae"	"Drosophila"	NA	"ask for species help"	"2018-11-29"	"Waimea Valley"
1078	"WMEA_01078_An_NA"	"GF_male_3day"	"Keck"	NA	"Lab"	"Yes"	"DrosophilaLab"	"Lab"	"Animal"	"Herbivore"	NA	"GF_male_3day"	NA	NA	"Host-associated"	"Animal"	"Animal corpus"	"organic material"	"animal-associated habitat"	NA	"biome"	NA	NA	NA	"Joanne"	"Na"	"Fruit Fly"	"Drosophilidae"	"Drosophila"	NA	"ask for species help"	"2018-11-29"	"Waimea Valley"
1077	"WMEA_01077_An_NA"	"GF_male_3day"	"Keck"	NA	"Lab"	"Yes"	"DrosophilaLab"	"Lab"	"Animal"	"Herbivore"	NA	"GF_male_3day"	NA	NA	"Host-associated"	"Animal"	"Animal corpus"	"organic material"	"animal-associated habitat"	NA	"biome"	NA	NA	NA	"Joanne"	"Na"	"Fruit Fly"	"Drosophilidae"	"Drosophila"	NA	"ask for species help"	"2018-11-29"	"Waimea Valley"
1080	"WMEA_01080_An_NA"	"GF_female_3day"	"Keck"	NA	"Lab"	"Yes"	"DrosophilaLab"	"Lab"	"Animal"	"Herbivore"	NA	"GF_female_3day"	NA	NA	"Host-associated"	"Animal"	"Animal corpus"	"organic material"	"animal-associated habitat"	NA	"biome"	NA	NA	NA	"Joanne"	"Na"	"Fruit Fly"	"Drosophilidae"	"Drosophila"	NA	"ask for species help"	"2018-11-29"	"Waimea Valley"
1081	"WMEA_01081_An_NA"	"GF_female_3day"	"Keck"	NA	"Lab"	"Yes"	"DrosophilaLab"	"Lab"	"Animal"	"Herbivore"	NA	"GF_female_3day"	NA	NA	"Host-associated"	"Animal"	"Animal corpus"	"organic material"	"animal-associated habitat"	NA	"biome"	NA	NA	NA	"Joanne"	"Na"	"Fruit Fly"	"Drosophilidae"	"Drosophila"	NA	"ask for species help"	"2018-11-29"	"Waimea Valley"
1082	"WMEA_01082_An_NA"	"GF_female_3day"	"Keck"	NA	"Lab"	"Yes"	"DrosophilaLab"	"Lab"	"Animal"	"Herbivore"	NA	"GF_female_3day"	NA	NA	"Host-associated"	"Animal"	"Animal corpus"	"organic material"	"animal-associated habitat"	NA	"biome"	NA	NA	NA	"Joanne"	"Na"	"Fruit Fly"	"Drosophilidae"	"Drosophila"	NA	"ask for species help"	"2018-11-29"	"Waimea Valley"
1083	"WMEA_01083_An_NA"	"GF_female_3day"	"Keck"	NA	"Lab"	"Yes"	"DrosophilaLab"	"Lab"	"Animal"	"Herbivore"	NA	"GF_female_3day"	NA	NA	"Host-associated"	"Animal"	"Animal corpus"	"organic material"	"animal-associated habitat"	NA	"biome"	NA	NA	NA	"Joanne"	"Na"	"Fruit Fly"	"Drosophilidae"	"Drosophila"	NA	"ask for species help"	"2018-11-29"	"Waimea Valley"
1084	"WMEA_01084_An_NA"	"GF_female_3day"	"Keck"	NA	"Lab"	"Yes"	"DrosophilaLab"	"Lab"	"Animal"	"Herbivore"	NA	"GF_female_3day"	NA	NA	"Host-associated"	"Animal"	"Animal corpus"	"organic material"	"animal-associated habitat"	NA	"biome"	NA	NA	NA	"Joanne"	"Na"	"Fruit Fly"	"Drosophilidae"	"Drosophila"	NA	"ask for species help"	"2018-11-29"	"Waimea Valley"
1093	"WMEA_01093_An_NA"	"CR_male_3day"	"Keck"	NA	"Lab"	"Yes"	"DrosophilaLab"	"Lab"	"Animal"	"Herbivore"	NA	"CR_male_3day"	NA	NA	"Host-associated"	"Animal"	"Animal corpus"	"organic material"	"animal-associated habitat"	NA	"biome"	NA	NA	NA	"Joanne"	"Na"	"Fruit Fly"	"Drosophilidae"	"Drosophila"	NA	"ask for species help"	"2018-11-28"	"Waimea Valley"
1092	"WMEA_01092_An_NA"	"CR_male_3day"	"Keck"	NA	"Lab"	"Yes"	"DrosophilaLab"	"Lab"	"Animal"	"Herbivore"	NA	"CR_male_3day"	NA	NA	"Host-associated"	"Animal"	"Animal corpus"	"organic material"	"animal-associated habitat"	NA	"biome"	NA	NA	NA	"Joanne"	"Na"	"Fruit Fly"	"Drosophilidae"	"Drosophila"	NA	"ask for species help"	"2018-11-28"	"Waimea Valley"
1091	"WMEA_01091_An_NA"	"CR_male_3day"	"Keck"	NA	"Lab"	"Yes"	"DrosophilaLab"	"Lab"	"Animal"	"Herbivore"	NA	"CR_male_3day"	NA	NA	"Host-associated"	"Animal"	"Animal corpus"	"organic material"	"animal-associated habitat"	NA	"biome"	NA	NA	NA	"Joanne"	"Na"	"Fruit Fly"	"Drosophilidae"	"Drosophila"	NA	"ask for species help"	"2018-11-28"	"Waimea Valley"
1090	"WMEA_01090_An_NA"	"CR_male_3day"	"Keck"	NA	"Lab"	"Yes"	"DrosophilaLab"	"Lab"	"Animal"	"Herbivore"	NA	"CR_male_3day"	NA	NA	"Host-associated"	"Animal"	"Animal corpus"	"organic material"	"animal-associated habitat"	NA	"biome"	NA	NA	NA	"Joanne"	"Na"	"Fruit Fly"	"Drosophilidae"	"Drosophila"	NA	"ask for species help"	"2018-11-28"	"Waimea Valley"
1094	"WMEA_01094_An_NA"	"CR_male_3day"	"Keck"	NA	"Lab"	"Yes"	"DrosophilaLab"	"Lab"	"Animal"	"Herbivore"	NA	"CR_male_3day"	NA	NA	"Host-associated"	"Animal"	"Animal corpus"	"organic material"	"animal-associated habitat"	NA	"biome"	NA	NA	NA	"Joanne"	"Na"	"Fruit Fly"	"Drosophilidae"	"Drosophila"	NA	"ask for species help"	"2018-11-27"	"Waimea Valley"
1085	"WMEA_01085_An_NA"	"CR_female_3day"	"Keck"	NA	"Lab"	"Yes"	"DrosophilaLab"	"Lab"	"Animal"	"Herbivore"	NA	"CR_female_3day"	NA	NA	"Host-associated"	"Animal"	"Animal corpus"	"organic material"	"animal-associated habitat"	NA	"biome"	NA	NA	NA	"Joanne"	"Na"	"Fruit Fly"	"Drosophilidae"	"Drosophila"	NA	"ask for species help"	"2018-11-27"	"Waimea Valley"
1086	"WMEA_01086_An_NA"	"CR_female_3day"	"Keck"	NA	"Lab"	"Yes"	"DrosophilaLab"	"Lab"	"Animal"	"Herbivore"	NA	"CR_female_3day"	NA	NA	"Host-associated"	"Animal"	"Animal corpus"	"organic material"	"animal-associated habitat"	NA	"biome"	NA	NA	NA	"Joanne"	"Na"	"Fruit Fly"	"Drosophilidae"	"Drosophila"	NA	"ask for species help"	"2018-11-27"	"Waimea Valley"
1087	"WMEA_01087_An_NA"	"CR_female_3day"	"Keck"	NA	"Lab"	"Yes"	"DrosophilaLab"	"Lab"	"Animal"	"Herbivore"	NA	"CR_female_3day"	NA	NA	"Host-associated"	"Animal"	"Animal corpus"	"organic material"	"animal-associated habitat"	NA	"biome"	NA	NA	NA	"Joanne"	"Na"	"Fruit Fly"	"Drosophilidae"	"Drosophila"	NA	"ask for species help"	"2018-11-27"	"Waimea Valley"
1088	"WMEA_01088_An_NA"	"CR_female_3day"	"Keck"	NA	"Lab"	"Yes"	"DrosophilaLab"	"Lab"	"Animal"	"Herbivore"	NA	"CR_female_3day"	NA	NA	"Host-associated"	"Animal"	"Animal corpus"	"organic material"	"animal-associated habitat"	NA	"biome"	NA	NA	NA	"Joanne"	"Na"	"Fruit Fly"	"Drosophilidae"	"Drosophila"	NA	"ask for species help"	"2018-11-27"	"Waimea Valley"
1089	"WMEA_01089_An_NA"	"CR_female_3day"	"Keck"	NA	"Lab"	"Yes"	"DrosophilaLab"	"Lab"	"Animal"	"Herbivore"	NA	"CR_female_3day"	NA	NA	"Host-associated"	"Animal"	"Animal corpus"	"organic material"	"animal-associated habitat"	NA	"biome"	NA	NA	NA	"Joanne"	"Na"	"Fruit Fly"	"Drosophilidae"	"Drosophila"	NA	"ask for species help"	"2018-11-27"	"Waimea Valley"
1095	"WMEA_01095_An_NA"	"NA_male_3day"	"Keck"	NA	"Lab"	"Yes"	"DrosophilaLab"	"Lab"	"Animal"	"Herbivore"	NA	"NA_male_3day"	NA	NA	"Host-associated"	"Animal"	"Animal corpus"	"organic material"	"animal-associated habitat"	NA	"biome"	NA	NA	NA	"Joanne"	"Na"	"Fruit Fly"	"Drosophilidae"	"Drosophila"	NA	"ask for species help"	NA	"Waimea Valley"
1096	"WMEA_01096_An_NA"	"NA_male_3day"	"Keck"	NA	"Lab"	"Yes"	"DrosophilaLab"	"Lab"	"Animal"	"Herbivore"	NA	"NA_male_3day"	NA	NA	"Host-associated"	"Animal"	"Animal corpus"	"organic material"	"animal-associated habitat"	NA	"biome"	NA	NA	NA	"Joanne"	"Na"	"Fruit Fly"	"Drosophilidae"	"Drosophila"	NA	"ask for species help"	NA	"Waimea Valley"
1097	"WMEA_01097_An_NA"	"NA_male_3day"	"Keck"	NA	"Lab"	"Yes"	"DrosophilaLab"	"Lab"	"Animal"	"Herbivore"	NA	"NA_male_3day"	NA	NA	"Host-associated"	"Animal"	"Animal corpus"	"organic material"	"animal-associated habitat"	NA	"biome"	NA	NA	NA	"Joanne"	"Na"	"Fruit Fly"	"Drosophilidae"	"Drosophila"	NA	"ask for species help"	NA	"Waimea Valley"
1098	"WMEA_01098_An_NA"	"NA_male_3day"	"Keck"	NA	"Lab"	"Yes"	"DrosophilaLab"	"Lab"	"Animal"	"Herbivore"	NA	"NA_male_3day"	NA	NA	"Host-associated"	"Animal"	"Animal corpus"	"organic material"	"animal-associated habitat"	NA	"biome"	NA	NA	NA	"Joanne"	"Na"	"Fruit Fly"	"Drosophilidae"	"Drosophila"	NA	"ask for species help"	NA	"Waimea Valley"
1099	"WMEA_01099_An_NA"	"NA_male_3day"	"Keck"	NA	"Lab"	"Yes"	"DrosophilaLab"	"Lab"	"Animal"	"Herbivore"	NA	"NA_male_3day"	NA	NA	"Host-associated"	"Animal"	"Animal corpus"	"organic material"	"animal-associated habitat"	NA	"biome"	NA	NA	NA	"Joanne"	"Na"	"Fruit Fly"	"Drosophilidae"	"Drosophila"	NA	"ask for species help"	NA	"Waimea Valley"
1100	"WMEA_01100_An_NA"	"NA_female_3day"	"Keck"	NA	"Lab"	"Yes"	"DrosophilaLab"	"Lab"	"Animal"	"Herbivore"	NA	"NA_female_3day"	NA	NA	"Host-associated"	"Animal"	"Animal corpus"	"organic material"	"animal-associated habitat"	NA	"biome"	NA	NA	NA	"Joanne"	"Na"	"Fruit Fly"	"Drosophilidae"	"Drosophila"	NA	"ask for species help"	NA	"Waimea Valley"
1101	"WMEA_01101_An_NA"	"NA_female_3day"	"Keck"	NA	"Lab"	"Yes"	"DrosophilaLab"	"Lab"	"Animal"	"Herbivore"	NA	"NA_female_3day"	NA	NA	"Host-associated"	"Animal"	"Animal corpus"	"organic material"	"animal-associated habitat"	NA	"biome"	NA	NA	NA	"Joanne"	"Na"	"Fruit Fly"	"Drosophilidae"	"Drosophila"	NA	"ask for species help"	NA	"Waimea Valley"
1102	"WMEA_01102_An_NA"	"NA_female_3day"	"Keck"	NA	"Lab"	"Yes"	"DrosophilaLab"	"Lab"	"Animal"	"Herbivore"	NA	"NA_female_3day"	NA	NA	"Host-associated"	"Animal"	"Animal corpus"	"organic material"	"animal-associated habitat"	NA	"biome"	NA	NA	NA	"Joanne"	"Na"	"Fruit Fly"	"Drosophilidae"	"Drosophila"	NA	"ask for species help"	NA	"Waimea Valley"
1103	"WMEA_01103_An_NA"	"NA_female_3day"	"Keck"	NA	"Lab"	"Yes"	"DrosophilaLab"	"Lab"	"Animal"	"Herbivore"	NA	"NA_female_3day"	NA	NA	"Host-associated"	"Animal"	"Animal corpus"	"organic material"	"animal-associated habitat"	NA	"biome"	NA	NA	NA	"Joanne"	"Na"	"Fruit Fly"	"Drosophilidae"	"Drosophila"	NA	"ask for species help"	NA	"Waimea Valley"
1104	"WMEA_01104_An_NA"	"NA_female_3day"	"Keck"	NA	"Lab"	"Yes"	"DrosophilaLab"	"Lab"	"Animal"	"Herbivore"	NA	"NA_female_3day"	NA	NA	"Host-associated"	"Animal"	"Animal corpus"	"organic material"	"animal-associated habitat"	NA	"biome"	NA	NA	NA	"Joanne"	"Na"	"Fruit Fly"	"Drosophilidae"	"Drosophila"	NA	"ask for species help"	NA	"Waimea Valley"
3470	"WMEA_03470_NA_NA"	"PCRPosExtPlate3"	"Keck"	NA	"Lab"	NA	"Control"	NA	NA	NA	NA	"Positive PCR amplification control"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Control"	NA	NA	NA	NA	NA	"Waimea Valley"
3445	"WMEA_03445_NA_NA"	"PCRNegExtPlate3"	"Keck"	NA	"Lab"	NA	"Control"	NA	NA	NA	NA	"blank water PCR negative control"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Control"	NA	NA	NA	NA	NA	"Waimea Valley"
1106	"WMEA_01106_NA_NA"	"ExtractionPlate3Neg"	"Keck"	NA	"Lab"	NA	"NegativeControl"	NA	NA	NA	NA	NA	NA	NA	"Control"	"Negative"	"Sterile water blank"	NA	NA	NA	"biome"	NA	NA	NA	NA	NA	"NegativeControl"	NA	NA	NA	NA	NA	"Waimea Valley"
1158	"WMEA_01158_No_5"	"CMAIKI-150060"	"JoshMS"	"05"	"Estuary"	"No"	"WaterNonSaline"	"Riverine"	"Nonhost"	"Environmental"	"Core Waimea"	"See josh spreadsheet"	21.63696	-158.05855	"Free-living"	"Non-saline"	"Water (non-saline)"	"water"	"river"	"Small river biome"	"biome"	"aquatic biome"	"freshwater biome"	"freshwater river biome"	"Kiana"	"Filter"	"WaterNonSaline"	NA	NA	NA	NA	"2018-07-13"	"Waimea Valley"
1159	"WMEA_01159_No_4"	"CMAIKI-150061"	"JoshMS"	"04"	"DrumRoad"	"No"	"WaterNonSaline"	"Riverine"	"Nonhost"	"Environmental"	"Core Waimea"	"See josh spreadsheet"	21.6203	-158.01466	"Free-living"	"Non-saline"	"Water (non-saline)"	"water"	"river"	"Small river biome"	"biome"	"aquatic biome"	"freshwater biome"	"freshwater river biome"	"Kiana"	"Filter"	"WaterNonSaline"	NA	NA	NA	NA	"2018-07-31"	"Waimea Valley"
1160	"WMEA_01160_No_M1"	"CMAIKI-150063"	"Keck"	"M1"	"OutsideOcean"	"No"	"WaterSaline"	"Marine"	"Nonhost"	"Environmental"	"Core Waimea"	"See josh spreadsheet"	21.63854	-158.07167	"Free-living"	"Saline"	"Water(saline)"	"water"	"ocean"	"marine benthic biome"	"biome"	"aquatic biome"	"marine biome"	"marine benthic biome"	"Kiana"	"Filter"	"WaterSaline"	NA	NA	NA	NA	"2018-10-25"	"Waimea Valley"
1161	"WMEA_01161_No_M1"	"CMAIKI-150064"	"Keck"	"M1"	"OutsideOcean"	"No"	"WaterSaline"	"Marine"	"Nonhost"	"Environmental"	"Core Waimea"	"See josh spreadsheet"	21.63854	-158.07167	"Free-living"	"Saline"	"Water(saline)"	"water"	"ocean"	"marine benthic biome"	"biome"	"aquatic biome"	"marine biome"	"marine benthic biome"	"Kiana"	"Filter"	"WaterSaline"	NA	NA	NA	NA	"2018-10-25"	"Waimea Valley"
1163	"WMEA_01163_No_M2"	"CMAIKI-150065"	"Keck"	"M2"	"OutsideRocks"	"No"	"WaterSaline"	"Marine"	"Nonhost"	"Environmental"	"Core Waimea"	"See josh spreadsheet"	21.63852	-158.07061	"Free-living"	"Saline"	"Water(saline)"	"water"	"ocean"	"marine benthic biome"	"biome"	"aquatic biome"	"marine biome"	"marine benthic biome"	"Kiana"	"Filter"	"WaterSaline"	NA	NA	NA	NA	"2018-10-25"	"Waimea Valley"
1164	"WMEA_01164_No_M2"	"CMAIKI-150066"	"Keck"	"M2"	"OutsideRocks"	"No"	"WaterSaline"	"Marine"	"Nonhost"	"Environmental"	"Core Waimea"	"See josh spreadsheet"	21.63852	-158.07061	"Free-living"	"Saline"	"Water(saline)"	"water"	"ocean"	"marine benthic biome"	"biome"	"aquatic biome"	"marine biome"	"marine benthic biome"	"Kiana"	"Filter"	"WaterSaline"	NA	NA	NA	NA	"2018-10-25"	"Waimea Valley"
1165	"WMEA_01165_No_M1"	"CMAIKI-150067"	"Keck"	"M1"	"OutsideOcean"	"No"	"WaterSaline"	"Marine"	"Nonhost"	"Environmental"	"Core Waimea"	"See josh spreadsheet"	21.63854	-158.07167	"Free-living"	"Saline"	"Water(saline)"	"water"	"ocean"	"marine benthic biome"	"biome"	"aquatic biome"	"marine biome"	"marine benthic biome"	"Kiana"	"Filter"	"WaterSaline"	NA	NA	NA	NA	"2018-10-25"	"Waimea Valley"
1166	"WMEA_01166_No_M1"	"CMAIKI-150068"	"Keck"	"M1"	"OutsideOcean"	"No"	"WaterSaline"	"Marine"	"Nonhost"	"Environmental"	"Core Waimea"	"See josh spreadsheet"	21.63854	-158.07167	"Free-living"	"Saline"	"Water(saline)"	"water"	"ocean"	"marine benthic biome"	"biome"	"aquatic biome"	"marine biome"	"marine benthic biome"	"Kiana"	"Filter"	"WaterSaline"	NA	NA	NA	NA	"2018-10-25"	"Waimea Valley"
914	"WMEA_00914_An_M2"	"CoralType1A-M2"	"Keck"	"M2"	"OutsideRocks"	"Yes"	"Coral"	"Marine"	"Animal"	"PrimaryProducer"	"Core Waimea"	"Cauliflower red"	21.63852	-158.07061	"Host-associated"	"Animal"	"Animal corpus"	"organic material"	"marine habitat "	"marine benthic biome"	"biome"	"aquatic biome"	"marine biome"	"marine benthic biome"	"Craig"	"Freeze Dry"	"Coral"	NA	NA	NA	"what kind of coral?"	"2018-10-25"	"Waimea Valley"
915	"WMEA_00915_An_M2"	"CoralType1B-M2"	"Keck"	"M2"	"OutsideRocks"	"Yes"	"Coral"	"Marine"	"Animal"	"PrimaryProducer"	"Core Waimea"	"Cauliflower red"	21.63852	-158.07061	"Host-associated"	"Animal"	"Animal corpus"	"organic material"	"marine habitat "	"marine benthic biome"	"biome"	"aquatic biome"	"marine biome"	"marine benthic biome"	"Craig"	"Freeze Dry"	"Coral"	NA	NA	NA	"what kind of coral?"	"2018-10-25"	"Waimea Valley"
916	"WMEA_00916_An_M2"	"CoralType1C-M2"	"Keck"	"M2"	"OutsideRocks"	"Yes"	"Coral"	"Marine"	"Animal"	"PrimaryProducer"	"Core Waimea"	"Cauliflower red"	21.63852	-158.07061	"Host-associated"	"Animal"	"Animal corpus"	"organic material"	"marine habitat "	"marine benthic biome"	"biome"	"aquatic biome"	"marine biome"	"marine benthic biome"	"Craig"	"Freeze Dry"	"Coral"	NA	NA	NA	"what kind of coral?"	"2018-10-25"	"Waimea Valley"
917	"WMEA_00917_An_M2"	"CoralType2A-M2"	"Keck"	"M2"	"OutsideRocks"	"Yes"	"Coral"	"Marine"	"Animal"	"PrimaryProducer"	"Core Waimea"	"Ground yellow"	21.63852	-158.07061	"Host-associated"	"Animal"	"Animal corpus"	"organic material"	"marine habitat "	"marine benthic biome"	"biome"	"aquatic biome"	"marine biome"	"marine benthic biome"	"Craig"	"Freeze Dry"	"Coral"	NA	NA	NA	"what kind of coral?"	"2018-10-25"	"Waimea Valley"
918	"WMEA_00918_An_M2"	"CoralType2B-M2"	"Keck"	"M2"	"OutsideRocks"	"Yes"	"Coral"	"Marine"	"Animal"	"PrimaryProducer"	"Core Waimea"	"Ground yellow"	21.63852	-158.07061	"Host-associated"	"Animal"	"Animal corpus"	"organic material"	"marine habitat "	"marine benthic biome"	"biome"	"aquatic biome"	"marine biome"	"marine benthic biome"	"Craig"	"Freeze Dry"	"Coral"	NA	NA	NA	"what kind of coral?"	"2018-10-25"	"Waimea Valley"
919	"WMEA_00919_An_M2"	"CoralType2C-M2"	"Keck"	"M2"	"OutsideRocks"	"Yes"	"Coral"	"Marine"	"Animal"	"PrimaryProducer"	"Core Waimea"	"Ground yellow"	21.63852	-158.07061	"Host-associated"	"Animal"	"Animal corpus"	"organic material"	"marine habitat "	"marine benthic biome"	"biome"	"aquatic biome"	"marine biome"	"marine benthic biome"	"Craig"	"Freeze Dry"	"Coral"	NA	NA	NA	"what kind of coral?"	"2018-10-25"	"Waimea Valley"
920	"WMEA_00920_An_M2"	"CoralType3A-M2"	"Keck"	"M2"	"OutsideRocks"	"Yes"	"Coral"	"Marine"	"Animal"	"PrimaryProducer"	"Core Waimea"	"Rice"	21.63852	-158.07061	"Host-associated"	"Animal"	"Animal corpus"	"organic material"	"marine habitat "	"marine benthic biome"	"biome"	"aquatic biome"	"marine biome"	"marine benthic biome"	"Craig"	"Freeze Dry"	"Coral"	"Acroporidae"	"Montipora"	"capitata"	NA	"2018-10-25"	"Waimea Valley"
921	"WMEA_00921_An_M2"	"CoralType3B-M2"	"Keck"	"M2"	"OutsideRocks"	"Yes"	"Coral"	"Marine"	"Animal"	"PrimaryProducer"	"Core Waimea"	"Rice"	21.63852	-158.07061	"Host-associated"	"Animal"	"Animal corpus"	"organic material"	"marine habitat "	"marine benthic biome"	"biome"	"aquatic biome"	"marine biome"	"marine benthic biome"	"Craig"	"Freeze Dry"	"Coral"	"Acroporidae"	"Montipora"	"capitata"	NA	"2018-10-25"	"Waimea Valley"
922	"WMEA_00922_An_M2"	"CoralType3C-M2"	"Keck"	"M2"	"OutsideRocks"	"Yes"	"Coral"	"Marine"	"Animal"	"PrimaryProducer"	"Core Waimea"	"Rice"	21.63852	-158.07061	"Host-associated"	"Animal"	"Animal corpus"	"organic material"	"marine habitat "	"marine benthic biome"	"biome"	"aquatic biome"	"marine biome"	"marine benthic biome"	"Craig"	"Freeze Dry"	"Coral"	"Acroporidae"	"Montipora"	"capitata"	NA	"2018-10-25"	"Waimea Valley"
